Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
WASHER PLAIN G13.487X22.225X1.524,000020869R1-PB,code128,,Default Category,nos1,nos1,nos1,6.69,10,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
NUT (HEX M10X1X8X8),2.09E+09,code128,,Default Category,nos1,nos1,nos1,3.81,6,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
STUD BOTH ENDS (M10X1.0X45X8.8),2.09E+09,code128,,Default Category,nos1,nos1,nos1,28.9,42,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181900,,,,,0,,
BOLT (HEX. HEAD M10 X 1 X 20),2.09E+09,code128,,Default Category,nos1,nos1,nos1,8.26,12,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181500,,,,,0,,
WASHER THRUST (CRANK SHAFT),2.09E+09,code128,,Default Category,nos1,nos1,nos1,83.94,122,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
WASHER THRUST (CRANK SHAFT),2.09E+09,code128,,Default Category,nos1,nos1,nos1,70.09,109,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
WASHER THRUST CR'SHAFT W/O LUG-STD-,000020890E05-PB,code128,,Default Category,nos1,nos1,nos1,85.1,126,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
LINER CYLINDER,2.09E+09,code128,,Default Category,nos1,nos1,nos1,"1,191.61",1853,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
CYLINDER LINER WITH GRADING,000020899E05-PB,code128,,Default Category,nos1,nos1,nos1,"1,173.09",1867,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
EXPANSION PLUG,2.09E+09,code128,,Default Category,nos1,nos1,nos1,12.56,20,5,GST @18%,exclusive,no_image.png,,,,,,,,,90173021,,,,,0,,
PLUG WATER DRAIN (6.3 MM),000020988R1,code128,,Default Category,nos1,nos1,nos1,25.34,42,5,GST @18%,exclusive,no_image.png,,,,,,,,,90173021,,,,,0,,
FILTER FUEL WITH HAND,2.14E+12,code128,,Default Category,nos1,nos1,nos1,924.71,1344,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212900,,,,,0,,
FUEL FILTER (9450030116) WITH HAND,000021354E08-PB,code128,,Default Category,nos1,nos1,nos1,"1,180.66",1716,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212900,,,,,0,,
PUSH ROD VALVE,2.16E+15,code128,,Default Category,nos1,nos1,nos1,57.15,91,5,GST @18%,exclusive,no_image.png,,,,,,,,,84818090,,,,,0,,
PUSH ROD VALVE,000021602E11-PB,code128,,Default Category,nos1,nos1,nos1,79.13,126,5,GST @18%,exclusive,no_image.png,,,,,,,,,84212300,,,,,0,,
MANIFOLD EXHAUST,2.16E+13,code128,,Default Category,nos1,nos1,nos1,"1,063.83",1694,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
