Product Code,Product Name,Variant,Expected,Counted
0017600010-LOM,HEX BOLT M6X10L 8.8,,0,
0017600060-LOM,HEX BOLT M6X20L 8.8S,,0,
0017600270-LOM,HEX BOLT M6X40L STEEL 8.8,,0,
0017601430-LOM,HEX BOLT M6X14L STEEL 8.8,,0,
0017700390-LOM,BULLONE/BOLT         'S  C10,,0,
0017701590-LOM,FLANGE HEX SCREW M8X14 8.8CLAS,,0,
0017702020-LOM,CON ROD BOLT,,0,
0018000300-LOM,FLYWHEEL HEX BOLT M14X35L 1.5P.,,0,
0018621520-LOM,CYLINDER HEAD BOLT,,0,
0019010300-LOM,UNION BOLT M 10.,,0,
0019011690-LOM,BANJO BOLT M10X26L 1.25P,,0,
0019701400-LOM,CYL DOWEL D13/11 15 LONG.,,0,
0019703380-LOM,CYL. DOWEL D11/8 18 LONG.,,0,
0021257010-LOM,ROKER ARM COVER,,0,
0021450170-LOM,CAPPUCCIO PROTEZIONE,,0,
0021450370-LOM,RUBBER CAP FOR ADJ BANJO,,0,
0021751290-LOM,OIL FILTER,,0,
0021751310-LOM,OIL CARTRIDGE FOCS MM,,0,
0021751660-LOM,DONALDSON AIR FILTER CARTDRIGE,,0,
0021752690-LOM,42N AIR FILTER CARTRIDGE,,0,
0021752970-LOM,FUEL FILTER CARTRIDGE,,0,
0021753070-LOM,AIR FILTER CARTRIDGE 15LD400,,0,
0022800670-LOM,KEY,,0,
24660,SET OF BEARING CRANKSHAFT STD,,0,
24756,AIR INTAKE MANIFOLD,,0,
0024864000-LOM,EXHAUST MANIFOLD 15LD400,,0,
0025696820-LOM,RED ANTIPHON AIR SHROUD-COMPL,,0,
0025697340-LOM,Shroud of 5kVA Lombardini Engine,,0,
0027503470-LOM,REMOTE CONT. COVER,,0,
0027503930-LOM,*SAFETY VALVE COVER 15LD,,0,
0028162040-LOM,CORONA/RING GEAR      N,,0,
0030020770-LOM,EQUALIZER SHAFT BALL BEARING,,0,
0030020810-LOM,BALL BEARING D90/40 23 THK,,0,
003041407R2,PAD RADIATOR,,0,
003042467R3,GASKET HOUR METER DRIVE OPENING COVER,,0,
003042719R1,MANIFOLD EXHAUST,,0,
003042719R1-PB,MANIFOLD EXHAUST,,0,
003043216R2,BOLT CONNECTING ROD,,0,
003047230R1,SCREW,,0,
003047230R1-PB,SCREW,,0,
003061211R1,BOLT C. SHAFT BRG. CAP,,0,
003061211R1-PB,BOLT C. SHAFT BRG. CAP,,0,
003061325R1,WASHER PLAIN G13.49X22.35X0.076,,0,
003064085R3,GEAR CAM SHAFT,,0,
003064085R3-PB,GEAR CAMSHAFT,,0,
003065123R2,TUBE CONNECT THERMOSTAT BYPASS,,0,
003065123R2-PB,TUBE CONNECT.THEMOSTAT BYPASS,,0,
003065125R2,GASKET THERMOSTAT,,0,
003065125R2-PB,GASKET THERMOSTAT,,0,
003065126R1,COVER THERMOSTAT HSG,,0,
003065126R2,COVER THERMOSTAT HOUSING,,0,
003065126R2-PB,COVER THERMOSTAT HOUSING,,0,
003071401R5,CAGE BULL PINION SHAFT BRG LH,,0,
003108732R1,SCREW VALVE LEVER,,0,
003108732R1-PB,SCREW VALVE LEVER,,0,
003108947R3,RELIEF VALVE SPRING HOUSING,,0,
0032000020-LOM,WING NUT 6X1 UNI5448+ZNB.,,0,
0032031010-LOM,FLANGE NUT M6,,0,
0032400080-LOM,NUT M6-Cl.8 (type 1-ISO 4032),,0,
0032400090-LOM,HEX NUT M6 1.0P UNI558865,,0,
0032400180-LOM,HEX NUT M8 1.25P STEEL 8G UNI5.,,0,
0032400630-LOM,DADO ESAG./HEX.NUT   'S  C10,,0,
0032401640-LOM,NUT 4.,,0,
0032401650-LOM,FLG NUT M8 COPPER PLATED SELF,,0,
0032401720-LOM,"NUT M8X1,25 5588 cl.8",,0,
00325A2510-LOM,HEX NUT M6 SELF LOCKING.,,0,
0034301140-LOM,LOWER CUP.,,0,
0035120220-LOM,DISTANZIALE/SPACER,,0,
0035210360-LOM,SPACER,,0,
0035251240-LOM,SPACER L=12.3 2.,,0,
0036170890-LOM,CLAMP  - 20,,0,
0036171060-LOM,STRINGITUBO D.48-51 h.18 1,,0,
0036171970-LOM,FASCETTA/CLAMP        F,,0,
0036301130-LOM,"SPRING CLAMP D.10,4-11",,0,
0036301590-LOM,CLAMP CLIC 100,,0,
0036301630-LOM,CLAMP,,0,
0036301750-LOM,CLAMP FOR RUB.HOSE 52.5 1,,0,
0036302310-LOM,"CLIP FOR PIPE D.10,3",,0,
0037003690-LOM,AIR CLEANER 4 DONALDSO 1,,0,
0037004388-LOM,42N AIR FILTER ENGINE TECH,,0,
0037004508-LOM,AIR FILTER 15LD400 MARINE,,0,
0037004580-LOM,AIR FILTER ASSEMBLY,,0,
0037300880-LOM,FUEL FILTER,,0,
0037301778-LOM,FUEL FILTER MICO 15 LD 400,,0,
0037401090-LOM,Oil Strainer,,0,
00375R0820-LOM,CABLE CLIP,,0,
00395R0150-LOM,OIL STRAINER,,0,
0044000580-LOM,GASKET    F   10,,0,
0044001030-LOM,GASKET ROCKER ARM,,0,
0044311570-LOM,GASKET    F   10,,0,
0044800030-LOM,GUARNIZIONE/GASKET   'F   10,,0,
0044900930-LOM,GASKET for AIR INLET FLANGE,,0,
0045011010-LOM,GASKET EXHAUST MANIFOLD,,0,
0045350150-LOM,VALVE STEM SEAL,,0,
0045801620-LOM,"INJECTION PUMP GASKET 0,3MM",,0,
0046700590-LOM,COPPER WASHER D14/10.2 1.5 THK,,0,
0046700610-LOM,COPPER WASHER D19/14.2 1.5 THK,,0,
0046700620-LOM,COPPER WASHER D10/6.2 1.5 THK,,0,
0046700880-LOM,WASHER,,0,
0046700990-LOM,COPPER WASHER D16/7.5 1.0 THK,,0,
0046701010-LOM,COPPER WASHER D16/7.5 0.5 THK,,0,
0046701020-LOM,COPPER WASHER D16/7.5 1.5 THK,,0,
0047307540-LOM,"HEAD GASKET 15LD440 SP.1,0",,0,
0047307550-LOM,"HEAD GASKET 15LD440 SP.1,1",,0,
0047307560-LOM,"HEAD GASKET 15LD440 SP.1,2",,0,
0047755880-LOM,RUBBER GASKET BET HEAD & CR.CA,,0,
0048452180-LOM,VALVE GUIDE INTAKE  F,,0,
0048452820-LOM,VALVE GUIDE,,0,
0048964350-LOM,REGULATOR GEAR SUB-ASSY.,,0,
0049362560-LOM,GEAR-3,,0,
0049362640-LOM,GEAR.,,0,
0050100660-LOM,INJECTOR ASSY.,,0,
0050412760-LOM,OIL PR.SWITCH NC 0.6BAR 1/8inch,,0,
0050663340-LOM,LAMIERA/PANEL         N,,0,
0050961000-LOM,METAL GRID FLYWHEEL GUARD.,,0,
0051400260-LOM,SHEET METAL ROCKER ARM COVER,,0,
51967,CRANKSHAFT-MACHINED-MDI 3200,,0,
0052009770-LOM,LEVA/LEVER            N,,0,
0052009790-LOM,STANDARD GOVERNOR LEVER.,,0,
0052009810-LOM,INT. ACCL. LEVER COMPL.,,0,
0052009820-LOM,ACC.LEVER STD ASSY 15LD225-400,,0,
0052009840-LOM,EXT. STOP LEVER COMPL 15LD400,,0,
0052011290-LOM,INTERNAL STOP LEVER.,,0,
0052011320-LOM,LEVER            N,,0,
0052011330-LOM,LEVER N.,,0,
0054012830-LOM,RUBBER INT.MNFLD 4 15LD 1,,0,
0054604640-LOM,SILENCER ASSY.,,0,
0054606568-LOM,ASSY CATCON FOR 15LD400/440 GE,,0,
0054963750-LOM,REGULATING MASSES LEVER,,0,
005550042R92,BRACKET AIR CLEANER,,0,
005550174R1,ADAPTER TEE 3/8 UNF THREAD,,0,
005550174R1-PB,ADAPTER TEE 3/8 UNF THREAD,,0,
005550183R1,PIN DOWEL (8.045X12.000mm),,0,
005550184R91,PIPE CPT FEED PUMP TO FILTER,,0,
005550184R91-PB,PIPE CPT FEED PUMP TO FILTER,,0,
005550185R91,PIPE CPT FILT.TO FUEL INJ PUMP,,0,
005550185R91-PB,PIPE CPT FILT.TO FUEL INJ PUMP,,0,
005550224R1,STUD STARTER,,0,
005550268R1,MANIFOLD EXH. (2 cyl),,0,
005550268R2,EXHAUST MANIFOLD,,0,
005550269R92,STUB PIPE ASSY M/FOLD TO SILE.,,0,
005550271R1,STUD BOTHENDS (M10x1.5x100mm),,0,
005550272R1,GASKET EXHAUST PIPE FLANGE,,0,
005550272R1-PB,GASKET EXHAUST PIPE FLANGE,,0,
005550349R91,SEAL VALVE,,0,
005550349R91-PB,SEAL VALVE,,0,
005550426R2,DAPTOR L O PIPE (225DI),,0,
005550426R2-PB,DAPTOR L O PIPE (225DI),,0,
005550473R1,FORK CLUTCH RELEASE-CAST,,0,
005550479R1,BELT FAN - FENNER,,0,
005550500R91,CONTROL ROD ASSY,,0,
005550502R1,GASKET VALVE HOUSING COVER,,0,
005550502R1-PB,GASKET VALVE HSG. COVER (MOLD),,0,
005550508R91,PIPE FUEL FD PUMP TO FLTR,,0,
005550508R91-PB,PIPE FUEL FD PUMP TO FLTR,,0,
005550509R91,PIPE CPTE FILTER TO INJECTION,,0,
005550509R91-PB,PIPE CPTE FILTER TO INJECTION,,0,
005550542R91,CRANK SHAFT MAIN BEARING SET,,0,
005550544R91,BEARING CPT CR'SFT RER STD-GLT,,0,
005550547R91,BEARING CPT CR SFT F/C 0.010-G,,0,
005550574R91,GASKET ENGINE,,0,
005550574R91-PB,PACKAGE ENGINE GASKET,,0,
005550575R91,GASKET PACKAGE ENGINE,,0,
005550575R91-PB,PACKAGE ENGINE GASKET-3 CYL DI,,0,
005550576R91,PACKAGE ENGINE GASKET - 225DI,,0,
005550576R92,PACKAGE ENGINE GASKET - 225DI,,0,
005550576R92-PB,PACKAGE ENGINE GASKET - 225DI,,0,
005550577R91,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550577R91-PB,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550578R91,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550578R91-PB,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550579R91,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550579R91-PB,PACKAGE ENG GASKET TOP O/HAUL.,,0,
005550594R91,SEAL EDGE,,0,
005550700R1,WASHER SPRING LOCK (M12X22X2.6mm),,0,
005550746R1,BEARING CRANKSHAFT FRONT & CENTER TOP,,0,
005550747R1,BEARING CRANKSHAFT FRONT & CENTER BOTTOM,,0,
005550748R1,BEARING CRANKSHAFT REAR TOP,,0,
005550749R1,BEARING CRANKSHAFT REAR BOTTOM,,0,
005550749R1-PB,BEARING CR'SFT RER BTM-STD-KOL,,0,
005550750R1,BEARING CONN ROD - STD -KOEL,,0,
005550753R1,NUT HEXAGON (M12 X 1.75 X 10 X 6.6mm),,0,
005550766R2,WASHER SEAL CU G 14.6X20X3,,0,
005550766R3,WASHER COPPER (TEMPERATURE SENSOR),,0,
005550772R2,PISTON,,0,
005550785R92,MANIFOLD EXHAUST  ASSY 3DI BP,,0,
005550785R92-PB,MANIFOLD EXHAUST  ASSY 3DI BP,,0,
005550786R92,OLD EXH. W/STUB PIPE ASSY - 2,,0,
005550786R93,MANIFOLD EXHAUST WITH STUB PIPE (2DI),,0,
005550786R94,EXHAUST MANIFOLD & PIPE ASSY,,0,
005550812R1,PIN PISTON,,0,
005550812R1-PB,PIN PISTON - ESCORT,,0,
005550813R1,CIRCLIP PISTON PIN - ESCORTS,,0,
005550813R1-PB,CIRCLIP PISTON PIN - ESCORTS,,0,
005550815R94,LEVER GEAR SHIFTER,,0,
005550996R91,PIPE COMPLETE FUEL INJECTION,,0,
005550996R91-PB,PIPE CPT FUEL INJECTION,,0,
005551030R91,SET PISTON RING,,0,
005551054R1,PIN PISTON - I P INDIA PISTON),,0,
005551054R2,PISTON PIN (MDI),,0,
005551054R2-PB,IPL PISTON PIN 16MNCR5 MDI,,0,
005551064R1,GASKET CYLINDER HEAD,,0,
005551064R1-PB,GASKET CYLINDER HEAD- 4 CYL.,,0,
005551065R1,GASKET CYLINDER HEAD,,0,
005551065R1-PB,GASKET CYLINDER HEAD 3 CYL,,0,
005551066R1,GASKET CYLINDER HEAD,,0,
005551066R1-PB,GASKET CYLINDER HEAD,,0,
005551068R1,SLINGER W.P.,,0,
005551070R1,BUSH BI-MET  40.061X43.396X23.27,,0,
005551070R1-PB,BUSH BI-MET  40.061X43.396X23.27,,0,
005551070R2,BUSH CAMSHAFT REAR,,0,
005551076R91,PIPE CPT OVERFLOW TO TANK,,0,
005551087R1,BODY WATER PUMP - ALPUMP,,0,
005551088R11,IMPELLER ASSY,,0,
005551093R1,HUB WATER PUMP PULLEY,,0,
005551094R1,FLANGE WATER PUMP PULLEY,,0,
005551095R1,SCREW HEADLESS - DOG POINT,,0,
005551098R1,CLIP WATER PUMP BODY,,0,
005551103R91,PIPE CPTE.FUEL SPILL(575DI),,0,
005551103R92,INJECTOR SPILL PIPE (4DI),,0,
005551104R91,PIPE FUEL SPILL - 3 CYL DI,,0,
005551104R92,INJECTOR SPILL PIPE (3DI),,0,
005551104R92-PB,INJECTOR SPILL PIPE - 3 DI,,0,
005551105R91,PIPE FUEL SPILL - 2 CYL DI,,0,
005551105R92,INJECTOR SPILL PIPE (2DI),,0,
005551105R92-PB,INJECTOR SPILL PIPE - 2 DI,,0,
005551140R1,GUIDE VALVE STEM,,0,
005551140R1-PB,GUIDE VALVE STEM,,0,
005551151R1,BUSH BI-MET  28.033X30.975X25.00,,0,
005551152R1,BUSH BI-MET  46.088X49.377X25.65,,0,
005551152R1-PB,BUSH BI-MET  46.088X49.377X25.65,,0,
005551153R1,BUSH BI-MET  46.850X50.127X28.01,,0,
005551153R1-PB,BUSH BI-MET  46.850X50.127X28.01,,0,
005551182R92,COVER CPTE VALVE HOUSING-2 CYL,,0,
005551208R1,RING PACKING (DI),,0,
005551208R1-PB,PACKING RING (DI),,0,
005551396R1,FLANGE           9 411 035 733,,0,
005551425R2,SENSOR UNIT TEMPERATURE (PRICOL),,0,
005551425R2-PB,SENSOR UNIT TEMPERATURE-PRICOL,,0,
005551426R2,SENSOR TEMPERATURE,,0,
005551963R1,PIN DOWEL (12.609X53.797mm),,0,
005551993R91,PISTON RINGS SET,,0,
005552127R2,RING V GROOVE,,0,
005552288R91,BULB BA7S ILLUMINATED GAUGE,,0,
005552288R91-PB,BULB BA7S ILLUMINATED GAUGE,,0,
005552665R1,FLANGE PULLEY-MEN- 40.01.05.02,,0,
005552723R91,SECONDARY WIRE MESH,,0,
005552723R91-PB,SECONDARY WIRE MESH,,0,
005552817R91,NAVJEEVAN KIT,,0,
005552817R91-PB,NAVJEEVAN KIT(RAD.MNT.,,0,
005552836R92,NAVJEEVAN KIT(W.PUMP),,0,
005552915R91,CLIP PIPE RESTO PUMP-WORM TYPE,,0,
005552979R91,CRANKCASE (575 DI),,0,
005552979R91-PB,CRANKCASE CPTE  575DI,,0,
005552981R91,CRANKCASE,,0,
005552981R91-PB,CRANKCASE CPTE DECK-LIFT B275D,,0,
005552985R91,CRANKCASE CPTE FOR 2185GM,,0,
005553017R1,NUT (HEX M8X1.25X6.6X8mm),,0,
005553022R1,BOLT (HEX M10X1.5X75X8.8mm),,0,
005553024R1,O RING (96.60X3.53 mm),,0,
005553024R1-PB,O RING 96.60X3.53 SR,,0,
005553031R91,SET CAMSHAFT BUSHES 4/3/2 DI,,0,
005553031R91-PB,SET CAMSHAFT BUSHES 4/3/2 DI,,0,
005553100R92,CAP OIL FILLER,,0,
005553101R1,OIL SEAL FILLER CAP,,0,
005553101R2,OILSEAL FILLER CAP,,0,
005553101R2-PB,OILSEAL FILLER CAP,,0,
005553394R91,ARM ROCKER CPTE. (DI),,0,
005553593R91,ELEMENT LUB OIL FILTER,,0,
005553706R1,STUD INJECTION NOZZLE HOLDER,,0,
005553706R1-PB,STUD INJECTION NOZZLE HOLDER,,0,
005553890R91,SOCKET CPTE INDICATOR CHARGE(N MOVING),,0,
005553931R1,GUARD FAN RH,,0,
005553931R3,GUARD FAN R H,,0,
005553932R1-PB,BRACE BRACKET TO VALV. HSG. CO,,0,
005553969R1,HOSE THERMOSTAT BY PASS,,0,
005553969R1-PB,HOSE THERMOSTAT BY PASS,,0,
005553997R91,SET BRG CR'SFT MAIN STD 4- CYL,,0,
005553998R91,SET BRG CON ROD STD 4-CYL,,0,
005553999R91,SET BRG CR'SFT MAIN 0.010-4CYL,,0,
005553999R91-PB,SET BRG CR'SFT MAIN 0.010-4CYL,,0,
005554000R91,SET BRG CON ROD 0.010-4CY,,0,
005554001R91,SET BRG CR'SFT MAIN 0.020-4CYL,,0,
005554001R91-PB,SET BRG CR'SFT MAIN 0.020-4CYL,,0,
005554002R91,SET BRG CON ROD 0.020-4CY,,0,
005554017R91,SET BRG CR SFT MAIN-STD-3 CY,,0,
005554018R91,SET BRG CON ROD -STD-3CYL,,0,
005554018R91-PB,SET BRG CON ROD -STD-3CYL,,0,
005554019R91,SET BRG CR SFT MAIN 0.010-3CYL,,0,
005554019R91-PB,SET BRG CR SFT MAIN 0.010-3CYL,,0,
005554020R91,SET BRG CON ROD 0.010-3CY,,0,
005554020R91-PB,SET BRG CON ROD 0.010-3CY,,0,
005554021R91,SET BRG CR SFT MAIN 0.020-3CYL,,0,
005554021R91-PB,SET BRG CR SFT MAIN 0.020-3CYL,,0,
005554022R91,SET BRG CON ROD  0.020-3CY,,0,
005554022R91-PB,SET BRG CON ROD  0.020-3CY,,0,
005554025R91,SET BRG CR SFT MAIN STD-B-2 CY,,0,
005554027R91,SET BRG CR SFT MAIN 0.010-2CYL,,0,
005554028R91,SET BRG CON ROD 0.010-2CY,,0,
005554029R91,SET BRG CR SFT MAIN 0.020-2CYL,,0,
005554067R1,BEARING CONNCTING ROD,,0,
005554067R1-PB,BEARING CON ROD STD,,0,
005554069R1,NUT CONNECTING ROD BOLT,,0,
005554074R91,PISTON AND PIN ASSEMBLY,,0,
005554074R91-PB,PISTON & PIN ASSY,,0,
005554075R91,PISTON AND PIN ASSENBLY,,0,
005554075R91-PB,PISTON & PIN ASSY,,0,
005554088R91,SET BEARING CONNECTING ROD,,0,
005554088R91-PB,SET CPT BEARING CONNECTING ROD,,0,
005554096R91,PISTON AND PIN ASSEMBLY,,0,
005554128R91,CRANKCASE MAJOR ASSY -265DI BS 3,,0,
005554153R1,BELT FAN,,0,
005554153R1-PB,BELT FAN,,0,
005554163R1,GASKET CYLINDER HEAD -IMPORTED,,0,
005554163R1-PB,GASKET CYLINDER HEAD -IMPORTED,,0,
005554172R1,WASHER PLAIN (G14.5X30X1.6mm),,0,
005554215R91,HAND BR. ASSY.,,0,
005554290R91,GUN GREASE LEVER TYP-UNIVERSAL,,0,
005554365R1,NUT HEXAGONAL (M10 X 1.5 X 8.0 X 6.6mm),,0,
005554388R1,COVER FRONT CRANK CASE,,0,
005554390R1,GASKET INJECTION PUMP GEAR COVER,,0,
005554390R1-PB,GASKET INJECTION PUMP GEAR COV,,0,
005554460R1,BUSH CAMSHAFT FRONT-MENON,,0,
005554460R2,BUSH CAM SHAFT FRONT,,0,
005554461R1,BUSH CAM SHAFT CENTER,,0,
005554462R1,BUSH CAM SHAFT REAR,,0,
005554507R1,HOUSING THERMOSTAT (4DI),,0,
005554508R1,HOUSING THERMOSTAT,,0,
005554582R91,CAP RADIATOR ASSY - BHARAT,,0,
005554583R91,BRACKET CLAMP MOUNTING,,0,
005554583R91-PB,BRACKET CLAMP MOUNTING,,0,
005554584R1,BEADING RUBBER - LARGE,,0,
005554584R1-PB,BEADING RUBBER - LARGE,,0,
005554585R91,BODY CPTE AIR-CLEANER,,0,
005554585R91-PB,BODY CPTE AIR-CLEANER,,0,
005554592R1,BEADING RUBBER SMALL,,0,
005554592R1-PB,BEADING RUBBER SMALL,,0,
005554649R91,CAP RADIATOR ASSY,,0,
005554716R93,WATER PUMP (WITH KACO SEAL),,0,
005554719R91,PULLEY ASSEMBLY,,0,
005554734R91,SEAL WATER PUMP UNITIZED-KACO,,0,
005554767R1,GASKET CYLINDER HEAD,,0,
005554767R1-PB,GASKET CYL HEAD 4 CYL DI,,0,
005554768R1,GASKET CYLINDER HEAD,,0,
005554768R1-PB,GASKET CYL HEAD 3 CYL DI,,0,
005554810R1,PLATE RETAINER,,0,
005554816R91,SHAFT CPT VALVE LVR W/PLUG-4DI,,0,
005554816R91-PB,SHAFT CPT VALVE LVR W/PLUG-4DI,,0,
005554833R91,SHAFT CPT VALVE LVR W/PLUG-3DI,,0,
005554833R91-PB,SHAFT CPT VALVE LVR W/PLUG-3DI,,0,
005554834R91,SHAFT CPT VALVE LVR W/PLUG-2DI,,0,
005554834R91-PB,SHAFT CPT VALVE LVR W/PLUG-2DI,,0,
005554914R13,GUARD ALTERNATOR,,0,
005554914R13-PB,GUARD ALTERNATOR,,0,
005554977R91,BODY CPT AIRCLEANER,,0,
005554988R1,BOLT CYLINDER HEAD (SHORT),,0,
005554988R1-PB,BOLT CYLINDER HEAD (SHORT),,0,
005554989R1,BOLT CYLINDER HEAD (LONG),,0,
005554989R1-PB,BOLT CYLINDER HEAD (LONG),,0,
005555051R1,PULLEY FAN DRIVE (4 CYLINDER),,0,
005555051R1-PB,PULLEY FAN DRIVE - 4 CYL,,0,
005555053R1,PULLEY FAN DRIVE,,0,
005555053R1-PB,PULLEY FAN DRIVE - 2 CYL,,0,
005555078R2,CAM SHAFT - 3 CYL DI,,0,
005555161R1,ADAPTER SPIN ON FILTER,,0,
005555174R1,HOSE AIR INTAKE,,0,
005555174R1-PB,HOSE AIR INTAKE-EPDM,,0,
005555176R1,HOSE PIPE RADIATOR INLET,,0,
005555177R1,HOSE RADIATOR OUTLET,,0,
005555177R1-PB,HOSE RADIATOR OUTLET GENSET,,0,
005555183R91,VALVE RING ASSEMBLY,,0,
005555183R91-PB,SET OF RING VALVE SEAT IN/OUT,,0,
005555185R91,SET OF VALVE,,0,
005555185R91-PB,SET OF VALVE INLET/OUTLET,,0,
005555207R1,KEY STARTER SWITCH (WITH PLASTIC MOULD),,0,
005555207R1-PB,KEY STARTER SWITCH (NEW WITH PLASTIC MOU,,0,
005555211R1,GASKET CRANKCASE FRONT COVER,,0,
005555211R1-PB,GASKET CR'CASE FRT CVR,,0,
005555212R1,GASKET CRANK CASE FRONT PLATE,,0,
005555212R1-PB,GASKET CRANK CASE FRONT PLATE,,0,
005555259R92,SILENCER CPT W/BEND OUTLET,,0,
005555263R1,BUSH BI-MET  28.033X30.975X25.00,,0,
005555263R1-PB,BUSH BI-MET  28.033X30.975X25.00,,0,
005555268R1,WASHER - 69078301,,0,
005555341R1,WASHER SEALING AIR CLEANER,,0,
005555341R1-PB,WASHER SEALING AIR CLEANER,,0,
005555342R1,OILPAN CRANKCASE-INC-CAP-3 CY,,0,
005555342R2,OIL PAN (3 DI),,0,
005555342R2-PB,OIL PAN 3 DI,,0,
005555343R1,OIL PAN (4 DI),,0,
005555343R1-PB,OIL PAN / 4 DI,,0,
005555358R1,BOLT HEXAGON (G7.9375X1.41X50.80X10.9mm),,0,
005555359R1,BOLT (G7.9375X1.41X63.50X10.9mm),,0,
005555359R1-PB,BOLT HEX G7.9375X1.41X63.50X10.9,,0,
005555360R1,BOLT (G7.9375X1.41X69.85X10.9),,0,
005555361R1,BOLT (G7.9375X1.41X19.05X BS 5),,0,
005555509R1,HOSE RADIATOR INLET,,0,
005555509R1-PB,HOSE INLET RADIATOR - EPDM,,0,
005555527R11,EXHAUST PIPE MANIFOLD TO SILENCER,,0,
005555531R1,SLEEVE ENGINE CYLINDER (MDI),,0,
005555531R1-PB,SLEEVE CYLINDER - 432 CYL DI,,0,
005555532R94,ENGINE REPAIR KIT,,0,
005555533R94,ENGINE REPAIR KIT,,0,
005555534R93,ENGINE REPAIR KIT (3 DI),,0,
005555559R91,CLIP HOSE,,0,
005555559R91-PB,CLIP HOSE,,0,
005555585R91,CLIP HOSE AIR CLEANER END,,0,
005555585R91-PB,CLIP HOSE AIR CLEANER END,,0,
005555723R91,RADIATOR CPTE WITH CAP W/O COW,,0,
005555774R11,DIFFERENTIAL CASE ASSEMBLY,,0,
005555832R11,PIPE CPT FEED PUMP TO FILTER,,0,
005555832R12,PIPE COMPLETE FEED PUMP TO FILTER,,0,
005555832R12-PB,PIPE CPT FEED PUMP TO FILTER,,0,
005555833R11,PIPE CPT FILTER TO INJECTION P,,0,
005555833R12,PIPE FILTER TO INJECTION PUMP,,0,
005555833R12-PB,PIPE CPT FILTER TO INJECTION PUMP,,0,
005555844R1,CIRCLIP (INT - LUG 28 X 1.2),,0,
005555844R1-PB,CIRCLIP INT - LUG 160 X 4,,0,
005555890R91,FILTER AIR CLEANER,,0,
005555890R91-PB,FILTER FOR AIR CLEANER,,0,
005555948R1,COVER INJECTION PUMP GEAR,,0,
005555948R1-PB,COVER INJECTION PUMP GEAR,,0,
005555955R1,WASHER PLAIN (G6.502X16.002X1.016),,0,
005555987R1,BOLT (HEX G15.875X2.31X44.45X8.8),,0,
005555988R1,WASHER SPRING  (M10X18X2.2),,0,
005556008R92,AIRCLEANER,,0,
005556008R92-PB,AIR CLEANER,,0,
005556039R91,HYDRAULIC FILTER,,0,
005556077R1,PLATE ALTERNATOR BRACE,,0,
005556085R1,BELT ALTERNATOR,,0,
005556085R1-PB,BELT GEN./ALT. COGGED (HILTON),,0,
005556103R91,HOSE CLIP WORN DRIVE,,0,
005556120R92,LATCH HOOD  RH (BP POWER STEERING),,0,
005556140R1,HOSE THERMOSTAT BYPASS,,0,
005556140R1-PB,HOSE THERMOSTAT BY PASS,,0,
005556203R91,COVER VALVE HOUSING (3DI-SHT MT),,0,
005556203R91-PB,COVER CPT VALVE HSG 3DI-SHT MT,,0,
005556224R91,BRACKET ALTERNATOR MOUNTING 3DI,,0,
005556225R1,PLATE ALTERNATOR BRACE,,0,
005556225R1-PB,PLATE ALTERNATOR BRACE,,0,
005556243R92,SILENCER COMPLETE POWDER COATED,,0,
005556243R93,SILENCER POWDER COATED,,0,
005556257R91,ALTERNATOR,,0,
005556282R95,FARMER KIT OF TRACTOR PARTS,,0,
005556320R1,BOLT (HEX M10X1.5X85X5),,0,
005556320R1-PB,BOLT HEX M10X1.5X85X5,,0,
005556322R1,BOLT HEX M10X1.5X32X5,,0,
005556415R91,STARTER SWITCH WITH PVC BOOT,,0,
005556441R92,HEAT SHIELD FOR DOWN SWEPT,,0,
005556450R92,THERMOSTAT ASSEMBLY,,0,
005556450R92-PB,THERMOSTAT ST STEEL 82C,,0,
005556463R1,SPACER TOOL BOX,,0,
005556524R1,PISTON,,0,
005556524R1-PB,PISTON,,0,
005556525R91,INJECTOR ASSEMBLY,,0,
005556525R91-PB,INJECTOR ASSY-MICO NO.F103,,0,
005556526R1,WASHER INJECTOR (PS TYPE),,0,
005556526R1-PB,WASHER INJECTOR - PS TYPE,,0,
005556530R91,HEAD CYLINDER ASSY - 3DI - LON,,0,
005556532R1,GEAR F.I.PUMP,,0,
005556532R1-PB,GEAR F.I.PUMP,,0,
005556543R91,STARTER SWITCH W/KEYS (MOULDED),,0,
005556543R91-PB,STARTER SWITCH W/KEYS (MOULDED),,0,
005556668R91,HOSE CLIP THERMOSTAT BY PASS,,0,
005556668R91-PB,HOSE CLIP THERMOSTAT BY PASS T,,0,
005556674R2,GUARD STARTER MOTOR,,0,
005556721R91,OIL SEAL 3L 45.60X73.38X12.70.00,,0,
005556868R91,FILTER AND HEAD ASSEMBLY,,0,
005556868R91-PB,FILTER & HEAD ASSY,,0,
005556869R91,FILTER HEAD & INSERT ASSY,,0,
005556869R91-PB,FILTER HEAD & INSERT ASSY,,0,
005556877R91,KIT PISTON/SLEEVE/RING DI FOR,,0,
005556878R91,KIT PISTON/SLEEVE/RING D.I.FOR ONE CYL,,0,
005556881R91,KIT PISTON/SLEEVE/RING ONE CYL. DI,,0,
