Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
RADIATOR_4375GM_25KVA,006018466H91,code128,,Default Category,nos,nos,nos,14390.62,17902.34375,,GST @28%,,no_image.png,,,,,,,,,84099199,,,,,0,,
FUEL INJ PUMP MDI1895B-275TU (F002AOZ523,006002989B92,code128,,Default Category,nos,nos,nos,14403.808,17918.75,,GST @28%,,no_image.png,,,,,,,,,84133010,,,,,0,,
MCP WITHOUT SEDMC GCU1211 FOR 30 KVA 3PH,006024824H91,code128,,Default Category,nos,nos,nos,14415.60456,17755.9322,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
MCP WITHOUT SEDEMAC GCU1211 FOR40KVA 3PH,006024825H91,code128,,Default Category,nos,nos,nos,14415.60456,17755.9322,,GST @18%,,no_image.png,,,,,,,,,85030010,,,,,0,,
"NOZZLE, FUEL INJECTOR-845CC/30SEC@100BAR",0305BAV00270N,code128,,Default Category,nos,nos,nos,14455.932,17983.59375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
RAIL HFRN-1600 Bar BOSCH -6 CYL,0305CAV00080N,code128,,Default Category,nos,nos,nos,14483.72008,18256.25,,GST @28%,,no_image.png,,,,,,,,,84099941,,,,,0,,
RADIATOR ASSLY_25KVA,006007306H92-PB,code128,,Default Category,nos,nos,nos,14499.892,18038.28125,,GST @28%,,no_image.png,,,,,,,,,84099199,,,,,0,,
RADIATOR FOR 275LS / 4505,006002411H91,code128,,Default Category,nos,nos,nos,14561.46692,16534.375,,GST @28%,,no_image.png,,,,,,,,,87089100,,,,,0,,
"STARTER MOTOR BOSCH 12V 1,1kW",0058402180-LOM,code128,,Default Category,nos,nos,nos,14562.064,19650.84746,,GST @18%,,no_image.png,,,,,,,,,73181500,,,,,0,,
"RAIL, FUEL HIGH PRESSURE",0305CAV00010N,code128,,Default Category,nos,nos,nos,14677.616,18259.375,,GST @28%,,no_image.png,,,,,,,,,87089900,,,,,0,,
4T3 NEF CYLINDER HEAD,006005365F92,code128,,Default Category,nos,nos,nos,14685.576,18075,,GST @28%,,no_image.png,,,,,,,,,84099949,,,,,0,,
MAJOR REPAIR KIT 4445MDI,006M004445H91,code128,,Default Category,nos,nos,nos,14758,18359.375,,GST @28%,,no_image.png,,,,,,,,,84089090,,,,,0,,
